CustomerID,IndustryRisk,FaceToFaceEstablished,CountryRisk,RelationshipLength 
78304,0,1,0,7.874058863791923
78309,0,0,0,8.528405201916495
78311,0,0,0,6.409308692676249
12776,0,0,0,5.577002053388091
78312,0,1,0,0.8678986995208761
12778,0,0,0,2.631074606433949
12779,1,1,0,3.154004106776181
78316,0,1,0,3.1293634496919918
78317,0,1,0,5.943874058863792
78313,0,1,0,7.394934976043806
12784,2,0,0,0.013689253935660506
78321,0,0,0,0.5585215605749486
12786,0,0,0,3.137577002053388
12788,0,0,0,0.4243668720054757
12791,0,1,0,9.32785763175907
78327,0,0,0,6.023271731690623
12793,0,0,0,3.6906228610540723
78329,0,1,0,7.353867214236824
12796,0,1,0,9.820670773442847
78334,0,0,0,7.964407939767283
12799,0,0,0,5.6974674880219025
78337,0,0,0,6.047912388774812
78338,0,0,0,9.292265571526352
12803,0,1,0,8.569472963723477
78339,0,1,0,4.216290212183436
78341,0,0,0,4.876112251882272
12808,0,0,0,6.231348391512663
78345,0,0,0,2.3436002737850785
12810,0,0,0,1.273100616016427
78347,0,0,0,1.5003422313483916
12813,0,0,0,4.027378507871321
78349,0,0,0,4.815879534565366
12815,0,0,0,6.740588637919234
78350,0,0,0,4.2217659137577
78354,0,0,0,9.91649555099247
12821,1,0,0,10.767967145790555
78359,0,0,0,1.1964407939767283
78365,0,0,0,1.5496235455167693
12831,1,0,0,8.281998631074606
78372,0,0,0,4.607802874743326
78374,0,0,1,2.704996577686516
78375,0,0,0,1.7248459958932238
78378,0,0,0,3.679671457905544
12844,0,1,0,9.22655715263518
78380,0,0,0,4.251882272416153
12846,0,0,0,9.163586584531142
12848,2,1,0,6.425735797399041
12850,1,0,1,4.884325804243669
78388,0,1,0,8.917180013689254
78390,0,1,0,5.130732375085558
12854,0,0,0,4.583162217659138
78392,0,0,0,4.030116358658453
78394,0,0,0,5.519507186858316
12861,0,0,0,8.873374401095141
12862,0,0,0,5.065023956194388
12863,0,0,0,3.685147159479808
78400,0,0,0,1.9082819986310746
78402,0,1,0,4.399726214921286
78403,0,1,0,0.7227926078028748
12867,0,1,0,8.28747433264887
78407,0,1,0,4.4955509924709105
78409,0,0,0,0.6324435318275154
12874,0,0,0,9.705681040383299
78411,0,1,0,7.107460643394935
78412,0,0,0,4.684462696783025
78414,0,1,0,0.33675564681724846
78416,0,0,0,7.819301848049282
78420,0,0,0,7.616700889801506
12886,2,0,0,7.5482546201232035
78423,0,0,1,3.8521560574948666
12888,0,0,0,0.7748117727583846
78425,0,1,0,2.0616016427104724
12891,0,0,0,0.5557837097878165
78428,0,1,0,3.1184120465434635
12895,0,0,0,9.234770704996578
12896,0,0,0,1.9411362080766599
12902,0,1,0,2.3737166324435317
78438,0,1,0,9.859000684462696
78440,0,0,0,5.544147843942505
12905,1,0,0,0.07118412046543464
78441,0,0,0,0.1697467488021903
12907,0,0,0,3.575633127994524
78443,0,1,0,9.963039014373717
12906,0,0,0,7.94798083504449
78445,0,0,0,9.23750855578371
12912,0,0,0,7.370294318959616
12913,2,1,0,13.522245037645447
12914,0,0,0,8.082135523613964
78451,0,0,0,8.451745379876797
78453,0,0,0,0.13141683778234087
78454,0,1,0,5.297741273100616
78456,0,0,0,0.8240930869267625
78457,0,1,0,2.3956194387405887
12922,0,0,0,9.256673511293634
12924,2,0,0,8.172484599589323
78460,0,0,0,0.11772758384668036
12926,0,0,0,3.542778918548939
78463,0,0,0,4.6652977412731005
78465,0,1,0,8.331279945242985
12930,0,0,0,5.796030116358659
12931,0,0,0,1.4017796030116358
12932,0,0,0,2.5763175906913074
78469,0,0,0,5.431895961670089
78470,0,0,0,8.136892539356605
78471,0,1,0,9.481177275838467
12934,0,1,0,1.9575633127994525
12937,0,0,0,1.1854893908281998
78473,0,0,0,7.19233401779603
12939,0,0,0,26.069815195071868
12933,0,1,0,5.73305954825462
78468,0,0,0,3.707049965776865
12942,0,1,0,6.483230663928816
12945,0,0,0,9.286789869952088
78486,0,0,0,6.652977412731006
12951,0,1,0,8.632443531827516
12952,0,0,0,9.555099247091034
12953,0,1,0,2.8501026694045173
78492,0,1,0,6.234086242299795
78493,0,0,0,0.12594113620807665
12956,0,0,0,3.375770020533881
12959,0,0,0,8.180698151950718
12961,0,0,0,5.221081451060917
12962,0,0,0,4.640657084188912
78499,0,0,0,5.823408624229979
12964,2,0,0,20.032854209445585
78501,0,0,0,5.670088980150582
12967,0,0,0,1.8015058179329226
78503,0,1,0,9.754962354551678
78507,0,0,0,3.1047227926078027
78512,0,0,0,3.3675564681724848
12978,0,0,0,6.321697467488022
78515,0,0,0,7.945242984257358
78526,0,1,0,6.778918548939083
78529,0,1,0,4.591375770020534
78530,0,0,0,9.875427789185489
78534,0,0,0,6.16290212183436
12999,0,0,0,3.268993839835729
78536,0,0,0,9.54962354551677
13001,0,1,0,4.569472963723477
13002,1,0,0,0.6926762491444216
13003,0,1,0,9.240246406570842
13004,1,1,0,24.380561259411362
78539,0,0,0,0.4490075290896646
78537,0,1,0,2.6611909650924024
78543,0,0,0,3.696098562628337
13009,0,0,0,4.008213552361396
78546,0,0,0,3.6659822039698837
13010,0,0,0,0.432580424366872
13020,0,0,0,6.1711156741957565
78558,0,0,0,1.9247091033538672
13023,0,0,0,1.894592744695414
13024,0,1,0,3.1266255989048597
13022,0,0,0,7.559206023271732
78568,0,0,0,4.569472963723477
13037,0,0,0,7.770020533880904
78574,0,0,0,0.33675564681724846
13042,0,0,0,7.091033538672143
78579,0,0,0,8.424366872005475
13046,0,1,0,7.482546201232033
13047,0,0,0,0.2272416153319644
78584,0,1,0,9.670088980150581
13049,0,0,0,2.948665297741273
78585,0,0,0,9.292265571526352
78586,0,0,0,5.68104038329911
78583,0,0,0,9.013004791238878
13053,0,1,0,0.024640657084188913
13056,0,1,0,9.820670773442847
78593,0,0,0,2.324435318275154
13058,0,0,0,0.49007529089664614
13060,0,0,0,7.066392881587953
13061,0,1,0,4.227241615331964
13062,0,0,0,1.270362765229295
13064,0,1,0,3.972621492128679
13066,2,0,0,1.4264202600958247
13068,0,0,0,5.065023956194388
78604,0,0,0,9.166324435318275
78607,0,0,0,6.395619438740589
13075,1,0,0,21.21013004791239
13076,0,1,0,2.020533880903491
13080,0,0,0,8.654346338124572
13085,0,0,0,0.2792607802874743
78622,0,0,0,8.46817248459959
13090,0,0,0,7.671457905544147
13091,0,1,0,2.6611909650924024
78629,0,0,0,8.125941136208077
78634,0,1,0,5.492128678986996
78637,0,0,0,4.761122518822724
78638,0,0,0,6.151950718685832
78640,0,0,0,9.308692676249144
13114,0,1,0,5.727583846680356
78651,0,0,0,7.1184120465434635
13115,0,1,0,5.270362765229295
13118,0,0,0,4.725530458590007
13120,0,0,0,7.753593429158111
78658,0,1,0,3.3018480492813143
78661,0,0,0,5.593429158110883
13129,1,0,0,6.324435318275154
13132,1,0,0,11.058179329226558
78670,0,1,0,8.506502395619439
13136,0,0,0,8.845995893223819
78674,0,0,0,5.075975359342916
13142,0,1,0,7.655030800821355
13144,2,1,0,5.163586584531143
78680,0,1,0,6.146475017111568
13147,0,1,1,6.039698836413415
78685,0,1,0,7.561943874058864
78686,0,0,0,8.865160848733744
78687,0,0,0,4.969199178644764
13155,0,1,0,5.522245037645448
13158,0,1,0,8.714579055441478
13159,1,1,0,22.663928815879533
78696,0,0,0,9.27857631759069
78697,0,1,0,7.605749486652978
13164,0,0,0,7.912388774811773
13165,0,1,0,5.363449691991787
13166,0,1,0,7.685147159479809
78702,0,0,0,9.623545516769337
13169,0,0,0,2.028747433264887
13173,0,0,0,4.517453798767967
78710,0,0,0,6.565366187542779
13177,0,0,0,3.2799452429842573
78714,0,1,0,7.723477070499658
13180,0,0,0,9.612594113620808
78717,0,1,0,6.113620807665982
13182,0,0,0,9.848049281314168
78725,0,0,0,7.8932238193018485
78726,0,0,0,7.493497604380561
13191,0,0,1,6.143737166324435
13193,1,0,0,7.277207392197125
13194,0,0,0,10.674880219028063
78731,0,0,0,7.115674195756331
13197,1,0,0,6.789869952087611
78734,0,0,0,0.24914442162902123
13198,0,0,0,9.744010951403148
78736,0,0,0,8.254620123203285
78733,0,0,0,7.14031485284052
13202,0,0,1,0.5284052019164955
78738,0,1,0,0.8733744010951403
13205,2,0,0,2.5516769336071183
13207,0,0,0,8.101300479123887
78744,0,0,0,5.470225872689938
13210,0,0,1,2.316221765913758
78747,0,1,0,8.851471594798083
13211,0,1,0,6.1738535249828885
78750,0,0,0,7.211498973305955
78751,0,1,0,1.242984257357974
78753,0,0,0,0.8624229979466119
78754,0,0,0,1.83709787816564
13219,0,0,0,3.02258726899384
13221,0,0,0,8.188911704312115
13223,2,0,0,0.024640657084188913
13224,0,1,0,6.746064339493498
13225,2,0,0,2.023271731690623
78762,0,1,0,4.3203285420944555
78763,0,0,0,6.537987679671458
78761,0,1,0,6.3874058863791925
78759,0,0,0,8.583162217659138
78765,0,0,0,0.23545516769336072
13232,0,0,0,8.802190280629706
78771,0,0,0,5.535934291581109
78772,0,0,0,1.374401095140315
13237,0,1,0,0.7392197125256673
13243,0,0,0,1.541409993155373
13247,0,1,0,1.6536618754277892
13249,0,1,0,17.848049281314168
78785,0,0,0,6.351813826146475
78787,0,0,0,9.095140314852841
13251,0,1,0,3.7180013689253935
13253,0,0,0,2.568104038329911
78789,0,1,0,0.7392197125256673
78788,0,0,0,6.9048596851471595
78792,0,0,0,3.811088295687885
13255,0,1,0,9.045859000684462
13258,0,0,0,9.604380561259411
13259,1,1,0,3.578370978781656
78796,0,0,0,1.1252566735112937
13260,0,0,0,5.538672142368241
78797,0,0,0,5.149897330595483
78799,0,0,0,0.44353182751540043
78798,0,0,0,0.7446954140999316
78795,0,0,0,0.11772758384668036
78802,0,0,1,3.592060232717317
78794,0,0,0,2.809034907597536
13268,0,0,0,6.913073237508556
13269,2,1,0,5.579739904175223
78807,0,1,0,1.7987679671457906
78809,0,0,0,7.696098562628337
78811,0,0,0,5.880903490759754
13278,0,0,0,7.8028747433264884
13279,0,0,0,6.699520876112252
78816,0,1,0,1.3278576317590691
13284,0,0,0,8.054757015742641
78821,0,0,0,8.465434633812457
78822,0,0,0,5.708418891170431
78823,0,0,0,3.8548939082819986
78824,0,0,0,1.6399726214921286
78825,0,0,0,2.91854893908282
78826,0,1,0,7.474332648870637
13293,2,0,0,0.09856262833675565
78830,0,0,0,5.0130047912388775
13295,2,0,0,5.119780971937029
78829,0,1,0,3.137577002053388
13299,0,0,0,9.661875427789186
13301,0,1,0,7.811088295687885
78838,0,0,0,7.545516769336071
13302,0,0,0,4.016427104722792
78841,0,0,0,3.4989733059548254
78842,0,0,0,1.6071184120465434
13308,0,0,0,5.122518822724161
78845,0,1,0,7.611225188227242
78846,0,0,0,4.136892539356605
13311,0,0,0,5.848049281314168
78847,0,0,0,1.8453114305270362
13313,0,1,0,0.2518822724161533
13314,0,0,0,3.3073237508555784
78851,0,0,0,3.668720054757016
78852,0,1,0,0.837782340862423
78853,0,1,0,9.752224503764545
13318,0,0,0,2.0369609856262834
13315,0,0,0,1.3470225872689938
78856,0,0,0,5.330595482546201
13321,0,1,0,4.079397672826831
78858,0,0,0,3.40041067761807
13324,0,0,0,9.451060917180014
13325,0,0,0,1.9931553730321698
13327,0,1,0,23.709787816564
13328,0,0,0,3.975359342915811
78865,0,0,0,9.790554414784394
78866,0,1,0,5.754962354551677
78864,0,0,0,5.23750855578371
78869,0,0,0,5.377138945927447
13334,0,0,0,0.9390828199863107
78870,0,1,0,4.826830937713894
13340,0,0,0,3.698836413415469
13342,1,0,0,9.557837097878165
13343,0,0,0,0.5913757700205339
78881,0,0,0,9.234770704996578
78884,0,0,0,1.9164955509924708
78885,0,0,0,4.930869267624915
13350,0,1,0,8.966461327857632
78887,0,0,0,3.9397672826830936
13352,1,0,0,6.6009582477754964
13353,0,1,0,6.965092402464066
78889,0,0,0,1.623545516769336
13357,0,0,0,4.295687885010267
78898,0,0,0,3.893223819301848
78899,0,0,0,2.4640657084188913
13364,0,0,0,1.5906913073237507
13365,0,0,0,3.8603696098562628
78902,0,1,1,5.990417522245037
13366,0,0,0,0.6872005475701575
78905,0,1,0,6.510609171800137
13370,0,1,0,7.241615331964408
78907,0,1,0,8.988364134154688
13373,0,0,0,7.731690622861054
13375,0,0,0,3.186858316221766
78913,0,0,0,3.9507186858316223
13377,1,0,0,9.319644079397673
13379,0,0,0,5.073237508555784
13380,0,1,0,1.2758384668035592
78917,0,0,0,0.5749486652977412
78918,0,0,0,2.2505133470225873
13383,0,0,0,6.652977412731006
13382,0,0,0,5.544147843942505
78921,0,0,0,5.500342231348392
13386,0,0,0,6.5598904859685145
13385,0,1,0,6.551676933607118
13381,0,0,0,2.102669404517454
78925,0,0,0,0.5968514715947981
78920,0,0,0,4.268309377138946
13384,0,1,0,3.2032854209445585
78928,0,1,0,9.155373032169747
78929,0,0,0,9.305954825462011
13394,0,0,0,0.39698836413415467
78931,0,1,0,8.966461327857632
78933,0,1,0,9.817932922655714
13398,0,0,0,9.010266940451745
78938,0,0,0,8.908966461327857
78939,0,1,0,9.787816563997263
13405,0,0,0,3.3429158110882957
13407,1,1,0,2.4777549623545516
78946,0,1,0,4.276522929500342
13415,0,0,0,22.98425735797399
13416,0,0,0,5.248459958932238
78952,0,0,0,0.1806981519507187
13418,2,0,0,0.2327173169062286
13419,0,0,0,2.11088295687885
78953,0,1,0,8.082135523613964
78955,0,0,0,9.311430527036277
13422,0,1,0,2.223134839151266
78951,0,0,0,7.312799452429843
13417,0,1,0,6.882956878850103
13426,0,0,0,6.694045174537988
13428,2,1,0,15.564681724845997
78964,0,0,0,2.8939082819986313
78966,0,1,0,4.265571526351814
78967,0,0,0,0.4380561259411362
13429,0,0,0,9.957563312799453
13432,0,0,0,8.632443531827516
13438,0,0,0,1.270362765229295
13439,1,0,0,1.5222450376454484
78975,0,0,0,3.2799452429842573
78978,0,0,0,1.998631074606434
13447,1,0,0,10.179329226557153
78984,0,0,0,7.307323750855578
13449,0,1,0,0.7282683093771389
13450,0,1,0,1.995893223819302
13451,1,0,0,0.6543463381245722
78985,0,1,0,7.6796714579055445
78991,0,1,0,9.94113620807666
13456,1,1,0,1.8179329226557153
13460,1,0,0,4.095824777549623
13462,2,1,0,0.03559206023271732
13463,1,0,0,0.4681724845995893
78999,0,0,0,7.019849418206708
79000,0,0,0,0.6680355920602327
13467,0,0,0,5.229295003422314
13468,0,1,0,9.190965092402465
79005,0,0,0,3.542778918548939
13471,0,1,0,2.8939082819986313
79007,0,1,0,4.328542094455853
79010,0,0,0,4.0657084188911705
79011,0,0,0,6.795345653661875
13476,2,0,0,3.9288158795345653
79012,0,1,0,7.885010266940451
79015,0,0,0,2.116358658453114
79016,0,1,0,6.839151266255989
79020,0,0,0,6.182067077344285
13485,1,0,0,5.144421629021219
13487,0,0,0,2.7816563997262147
13488,0,1,0,4.054757015742642
13489,0,0,0,7.329226557152635
13490,0,1,0,7.1184120465434635
13492,0,0,0,1.8699520876112252
79029,0,0,0,0.7693360711841205
79032,0,0,0,7.477070499657769
79034,0,0,0,2.206707734428474
79035,0,0,0,2.8939082819986313
79036,0,0,0,2.7707049965776864
79037,0,0,0,5.754962354551677
79039,0,0,0,1.431895961670089
79041,0,0,0,3.46611909650924
13507,0,1,0,0.11772758384668036
13512,1,0,0,1.2101300479123889
13513,0,1,0,13.245722108145106
13514,1,1,0,8.799452429842573
79052,0,1,0,5.475701574264202
79053,0,0,0,9.585215605749486
13516,0,0,0,1.322381930184805
79059,0,0,0,3.7371663244353184
13525,0,1,0,8.969199178644764
79061,0,0,0,3.5236139630390144
13527,1,0,0,2.1218343600273784
79063,0,1,0,3.488021902806297
79066,0,0,0,3.7727583846680357
79067,0,0,0,6.614647501711157
13531,0,0,0,7.863107460643395
79069,0,0,0,5.223819301848049
13533,0,0,0,0.2190280629705681
79072,0,1,0,3.994524298425736
79074,0,0,0,6.822724161533197
13539,0,1,0,3.060917180013689
13541,0,0,0,2.521560574948665
13545,0,0,0,7.7180013689253935
13546,0,0,0,8.019164955509925
13548,0,0,0,8.818617385352498
13549,0,0,0,6.721423682409308
79086,0,0,0,4.369609856262834
13552,0,0,0,7.523613963039014
13553,0,0,0,1.6153319644079398
79090,0,0,0,0.5776865160848734
13555,0,1,0,6.787132101300479
79092,0,1,0,3.676933607118412
79088,0,0,0,1.8069815195071868
13558,0,1,0,7.775496235455168
13559,0,0,0,4.435318275154004
79095,0,1,0,4.618754277891855
79097,0,0,0,6.450376454483231
13562,0,1,0,6.576317590691307
79093,0,0,0,0.10130047912388775
13565,0,1,0,3.8740588637919235
79105,0,0,0,1.9712525667351128
13570,1,0,0,0.5557837097878165
79107,0,0,0,8.31211498973306
13572,0,1,1,2.00684462696783
79109,0,0,0,5.286789869952088
79110,0,0,0,3.0198494182067077
13573,0,0,0,2.5598904859685145
79112,0,1,0,3.6303901437371664
13576,0,0,0,4.1943874058863795
13580,0,0,0,0.7118412046543463
79116,0,0,0,4.950034223134839
13582,0,0,0,9.730321697467488
13583,0,1,0,19.44147843942505
79121,0,1,0,6.781656399726215
79122,0,0,0,8.862422997946611
79123,0,0,0,7.123887748117728
79124,0,0,0,4.145106091718001
79125,0,1,0,6.28062970568104
13596,2,0,0,3.7946611909650922
79134,0,0,0,1.2566735112936345
79135,0,0,0,6.253251197809719
13598,0,0,0,3.7508555783709787
13603,0,0,0,2.1519507186858315
13604,0,0,0,16.194387405886378
79140,0,0,0,5.533196440793977
79142,0,1,0,6.609171800136893
79144,0,0,0,7.915126625598905
79145,0,0,0,6.26694045174538
13610,1,0,0,14.863791923340179
13609,0,1,0,9.483915126625599
79148,0,0,0,1.943874058863792
13611,0,0,0,0.5037645448323066
13616,1,0,0,7.427789185489391
79152,0,0,0,7.950718685831622
79153,0,0,0,3.3319644079397674
13621,0,0,0,0.7967145790554415
79158,0,1,0,8.766598220396988
13623,2,0,0,5.297741273100616
79160,0,1,1,0.432580424366872
13626,1,0,0,1.568788501026694
79162,0,0,0,9.25119780971937
79164,0,0,0,1.672826830937714
13630,2,1,0,16.62422997946612
79168,0,1,0,5.73305954825462
13634,0,0,0,6.436687200547571
79171,0,1,0,6.754277891854894
79172,0,1,0,9.659137577002053
13639,0,1,0,2.414784394250513
13643,0,1,0,9.27857631759069
79180,0,0,0,9.91649555099247
13645,0,0,0,7.408624229979466
79182,0,0,0,6.822724161533197
13647,0,1,0,1.3388090349075976
79181,0,1,0,7.318275154004107
13649,0,0,0,1.6399726214921286
79187,0,1,0,4.183436002737851
13651,0,0,0,3.9589322381930185
79189,0,1,0,7.485284052019165
79193,0,0,0,0.14510609171800137
79197,0,0,0,5.292265571526352
13662,0,0,0,2.291581108829569
13661,0,0,0,0.7665982203969883
79198,0,0,0,3.9835728952772076
79200,0,0,1,0.4271047227926078
13666,0,0,0,8.572210814510608
79204,0,0,0,1.2511978097193703
79205,0,1,0,1.5906913073237507
13671,2,0,0,0.6132785763175906
79208,0,0,0,4.355920602327173
79209,0,0,0,4.591375770020534
13674,1,1,0,4.980150581793292
13672,0,0,0,1.7659137577002053
13673,0,0,0,5.516769336071184
79213,0,0,0,5.894592744695414
79214,0,0,0,8.796714579055442
79215,0,1,0,8.553045859000685
13680,1,0,0,10.286105407255304
79217,0,0,0,5.336071184120465
13683,0,1,0,9.158110882956878
79219,0,0,0,1.7631759069130732
13686,0,1,0,5.590691307323751
79223,0,0,0,2.6064339493497606
79224,0,0,0,9.653661875427789
13689,0,1,0,6.658453114305271
79225,0,0,0,2.7926078028747434
13688,0,1,0,7.972621492128679
13692,0,0,0,1.1882272416153319
79226,0,0,0,6.507871321013004
13694,0,1,0,9.716632443531827
13695,0,0,0,2.614647501711157
13696,2,1,0,0.07665982203969883
79232,0,0,0,6.535249828884326
13697,0,1,0,1.620807665982204
13699,0,1,0,1.5770020533880904
79231,0,0,0,9.946611909650924
79239,0,0,0,9.127994524298426
13706,1,0,0,8.013689253935661
79243,0,0,0,2.6858316221765914
13708,0,0,0,8.353182751540041
13709,0,0,0,9.100616016427105
13710,2,1,0,6.951403148528406
79247,0,0,0,6.299794661190965
13712,0,0,0,9.018480492813142
13713,0,0,0,2.302532511978097
79249,0,0,0,9.765913757700206
79244,0,0,0,0.7200547570157426
13716,0,1,0,26.21492128678987
79259,0,0,0,5.897330595482546
79260,0,1,0,7.928815879534565
79264,0,0,0,8.164271047227926
13729,0,1,0,7.4661190965092405
13731,2,0,0,3.1047227926078027
79269,0,0,0,3.436002737850787
13737,0,0,0,4.336755646817249
13739,0,1,0,0.6379192334017796
79278,0,0,0,5.984941820670773
13748,0,0,0,1.4674880219028064
79287,0,0,0,9.442847364818617
13752,2,0,0,7.039014373716633
13753,0,0,0,5.924709103353867
13754,0,0,0,2.7433264887063653
79291,0,1,0,0.5749486652977412
79288,0,0,0,4.950034223134839
13759,0,0,0,1.8699520876112252
13760,0,0,0,6.3025325119780975
79298,0,0,0,1.322381930184805
13765,0,0,0,0.13689253935660506
79304,0,0,0,9.032169746748803
13768,0,0,0,4.205338809034908
13770,0,1,0,2.8774811772758384
13773,0,0,0,3.619438740588638
79310,0,1,0,5.193702943189596
79311,0,0,0,1.757700205338809
13775,0,0,0,7.427789185489391
13779,0,1,0,4.030116358658453
13780,0,1,0,8.796714579055442
13782,2,0,0,16.522929500342233
13783,2,0,0,13.555099247091034
79320,0,0,0,6.398357289527721
13786,0,0,0,0.7145790554414785
13790,0,0,0,2.8145106091718
13791,0,1,0,3.260780287474333
13792,0,0,0,17.817932922655714
79327,0,0,0,5.924709103353867
79326,0,1,0,9.91375770020534
79328,0,0,0,2.0698151950718686
79332,0,1,0,3.1211498973305956
13797,0,0,0,9.656399726214921
79334,0,0,0,9.801505817932922
79330,0,1,0,6.521560574948666
79337,0,1,0,0.13963039014373715
79338,0,1,0,1.486652977412731
79339,0,0,0,7.819301848049282
13804,0,1,0,20.28473648186174
13805,0,0,0,8.684462696783026
13806,2,0,0,16.856947296372347
79343,0,1,0,5.420944558521561
79344,0,1,0,8.317590691307323
79341,0,0,0,1.8206707734428473
79348,0,0,0,3.082819986310746
13813,0,0,0,7.860369609856263
79349,0,1,0,7.351129363449692
13815,0,1,0,0.26283367556468173
79352,0,0,0,7.40041067761807
79350,0,0,0,7.416837782340862
79354,0,1,0,7.753593429158111
79356,0,1,0,4.8815879534565365
79357,0,0,0,8.906228610540726
79358,0,0,0,2.9048596851471595
79360,0,0,0,0.13963039014373715
79363,0,0,0,5.83709787816564
79364,0,0,0,3.6632443531827517
13829,2,1,0,8.958247775496236
79366,0,0,0,4.32580424366872
79365,0,0,0,8.284736481861739
13830,0,0,0,9.60164271047228
13833,0,0,0,5.284052019164956
79373,0,0,0,7.5509924709103355
79374,0,0,0,0.8487337440109514
79375,0,0,0,5.401779603011636
13839,0,0,0,7.789185489390828
13841,1,1,0,9.007529089664613
79381,0,1,0,4.394250513347022
79382,0,0,0,1.0403832991101984
13848,1,0,0,5.864476386036961
79385,0,0,0,4.791238877481177
13850,0,0,0,5.4811772758384665
13851,1,1,0,3.378507871321013
13852,1,1,0,0.23819301848049282
79384,0,0,0,0.5065023956194388
13853,0,0,0,6.992470910335387
79386,0,0,0,3.917864476386037
13856,2,0,0,8.328542094455852
79397,0,0,0,8.777549623545516
79398,0,0,0,7.200547570157426
13862,0,1,0,7.901437371663245
79400,0,0,0,3.485284052019165
79401,0,0,0,5.9986310746064335
13866,0,0,0,1.7796030116358659
13865,0,1,0,2.595482546201232
13868,1,0,0,17.77138945927447
79402,0,1,0,3.6030116358658453
13870,0,0,0,2.4531143052703626
13871,1,1,0,0.9856262833675564
79406,0,0,0,9.612594113620808
79409,0,1,0,9.138945927446954
79410,0,0,0,2.64476386036961
79404,0,1,0,9.02943189596167
13876,2,0,0,1.3086926762491444
79413,0,0,0,8.046543463381246
13878,0,0,0,0.9336071184120466
79417,0,1,0,3.293634496919918
79418,0,0,0,5.66735112936345
79419,0,0,0,2.9869952087611225
13883,0,0,0,3.7973990417522243
13886,0,1,0,5.333333333333333
79423,0,0,0,0.5776865160848734
13888,0,0,0,8.985626283367557
79428,0,0,0,0.4928131416837782
13893,0,1,0,8.336755646817249
13900,0,0,0,6.965092402464066
79436,0,0,0,9.349760438056126
13901,0,0,0,8.139630390143736
79439,0,0,0,6.778918548939083
79440,0,0,0,1.5003422313483916
79443,0,0,0,7.819301848049282
79444,0,0,0,3.460643394934976
13907,0,0,0,0.49828884325804246
13911,0,0,0,5.916495550992471
79449,0,0,0,6.138261464750171
13915,1,1,0,1.1690622861054072
79452,0,0,0,2.5544147843942504
79453,0,1,0,4.1040383299110195
79454,0,1,1,1.9657768651608487
79455,0,0,0,9.519507186858316
79456,0,0,0,2.3408624229979464
79457,0,0,0,1.0704996577686516
79460,0,0,0,0.9034907597535934
13925,0,0,0,6.138261464750171
13926,0,0,0,5.423682409308693
13924,0,0,0,0.09582477754962354
79463,0,1,0,9.05681040383299
79466,0,1,0,4.517453798767967
13932,0,0,0,3.890485968514716
13934,0,0,0,1.0239561943874058
13940,0,1,0,9.672826830937714
79477,0,0,0,7.41409993155373
79479,0,0,0,0.6132785763175906
13945,0,1,0,7.307323750855578
13946,0,1,0,1.757700205338809
13947,0,0,0,7.318275154004107
79485,0,0,0,6.466803559206023
79487,0,0,0,0.10130047912388775
79490,0,0,0,5.801505817932923
79493,0,1,0,4.312114989733059
79494,0,1,0,4.736481861738535
13960,0,0,0,8.511978097193703
13962,0,0,0,8.172484599589323
79499,0,0,1,5.349760438056126
79500,0,0,0,2.236824093086927
79501,0,0,0,2.74880219028063
79506,0,0,0,6.743326488706366
13970,0,0,0,1.1143052703627652
79508,0,0,0,2.543463381245722
79509,0,1,0,5.002053388090349
13975,0,0,0,5.360711841204655
79514,0,0,0,8.7419575633128
13982,0,0,0,9.141683778234086
79519,0,0,0,2.31895961670089
79518,0,1,0,0.6078028747433265
79521,0,0,0,3.1266255989048597
79522,0,0,0,5.385352498288843
13987,0,0,0,0.3942505133470226
79525,0,0,0,2.647501711156742
13990,0,0,0,7.616700889801506
79528,0,0,0,2.2532511978097194
79529,0,0,0,5.88911704312115
13994,0,0,0,8.424366872005475
79534,0,0,0,7.665982203969883
79535,0,1,0,4.646132785763176
14000,0,1,0,3.693360711841205
14001,2,0,0,3.2087611225188226
14002,0,0,0,12.906228610540726
14004,0,0,0,2.2258726899383983
14006,0,1,0,1.2539356605065024
14007,2,0,0,10.283367556468173
79545,0,0,0,5.774127310061601
79546,0,0,0,9.489390828199863
79547,0,1,0,4.4435318275154
14016,0,0,0,0.06297056810403832
79552,0,0,1,6.2587268993839835
14019,0,0,0,5.19917864476386
79559,0,0,0,3.649555099247091
79560,0,0,0,0.5256673511293635
14024,0,1,0,4.093086926762491
79562,0,0,0,6.3436002737850785
14030,0,0,0,9.352498288843258
79567,0,0,0,1.325119780971937
14032,0,0,0,2.9130732375085557
79570,0,1,0,8.711841204654347
79572,0,1,0,1.1690622861054072
14037,2,0,0,6.510609171800137
14038,1,0,0,9.177275838466803
14039,0,1,0,5.533196440793977
14036,0,1,0,7.564681724845996
79577,0,0,0,0.892539356605065
14042,0,0,0,5.9958932238193015
79578,0,0,0,9.075975359342916
14044,0,0,0,7.151266255989048
79579,0,1,0,5.319644079397673
14046,0,0,0,6.362765229295003
79580,0,0,0,8.268309377138946
14051,0,1,0,7.854893908281999
14052,1,0,0,16.484599589322382
79588,0,0,0,9.681040383299111
14053,0,0,0,3.436002737850787
79592,0,0,0,0.11772758384668036
14056,0,0,0,7.529089664613279
79595,0,0,0,5.574264202600959
14062,0,0,0,6.93223819301848
79599,0,0,0,0.7063655030800822
14070,0,1,0,7.260780287474333
79606,0,0,0,0.17522245037645448
14072,0,1,0,7.693360711841205
79610,0,0,0,1.111567419575633
